Date,Merchant,Amount,Category
2017-01-15,M1320562983,2646.38,PAYMENT
2017-01-13,M877730371,26822.65,PAYMENT
2017-01-17,C778174354,313986.23,CASH_OUT
2017-01-13,C1429620725,153160.87,CASH_OUT
2017-01-15,C1301112013,91514.72,CASH_OUT
2017-01-11,C1654305912,121715.75,TRANSFER
2017-01-13,C654361303,586033.09,TRANSFER
2017-01-09,M137648637,8812.05,PAYMENT
2017-01-11,M1469932512,7445.22,PAYMENT
2017-01-17,M1005620094,48087.68,PAYMENT
2017-01-17,M2068840531,7861.01,PAYMENT
2017-01-01,C447691425,1968375.46,TRANSFER
2017-01-12,C1581365747,18058.87,CASH_IN
2017-01-09,C546921113,302777.47,CASH_IN
2017-01-17,C1158811809,128131.91,CASH_OUT
2017-01-09,C305908864,6919.72,CASH_IN
2017-01-08,C1872818051,426993.6,CASH_OUT
2017-01-11,C359082105,36000.35,CASH_IN
2017-01-16,C1458581185,207621.91,CASH_IN
2017-01-02,C1360317511,93530.29,CASH_OUT
2017-01-13,C408044151,2444101.7,TRANSFER
2017-01-01,C1060946212,330694.95,TRANSFER
2017-01-07,C849681756,61003.75,CASH_OUT
2017-01-02,C1813062976,189060.94,CASH_IN
2017-01-08,M2121023564,24937.98,PAYMENT
2017-01-09,C791381293,180172.32,CASH_IN
2017-01-02,C429107950,97065.21,CASH_IN
2017-01-15,M2104747521,23697.03,PAYMENT
2017-01-07,C169664732,198325.24,CASH_IN
2017-01-15,M1430633482,10110.64,PAYMENT
2017-01-07,M1215724147,926.16,PAYMENT
2017-01-08,C694882469,57133.51,TRANSFER
2017-01-30,C548709743,183254.19,CASH_IN
2017-01-06,C1980653895,2309473.41,TRANSFER
2017-01-09,C253107139,176565.84,CASH_IN
2017-01-15,M307366887,24778.18,PAYMENT
2017-01-08,C1492229874,270532.3,CASH_OUT
2017-01-12,C502537291,187140.74,CASH_OUT
2017-01-11,C127580224,316053.85,TRANSFER
2017-01-11,C546203238,267675.83,CASH_OUT
2017-01-06,C348132408,280630.19,CASH_IN
2017-01-07,C257213172,327544.99,CASH_IN
2017-01-10,C661245624,135864.56,CASH_OUT
2017-01-13,C1692737252,6205.14,CASH_OUT
2017-01-06,M48658627,16928.15,PAYMENT
2017-01-06,C1138610905,31154.34,CASH_OUT
2017-01-14,C28763410,141198.09,CASH_OUT
2017-01-11,C1655281846,280676.1,CASH_IN
2017-01-01,C1674938989,119963.73,CASH_IN
2017-01-01,C289933148,488862.07,TRANSFER
2017-01-13,M2132144773,12982.4,PAYMENT
2017-01-13,C290814019,713605.08,TRANSFER
2017-01-15,C651536075,7793.25,CASH_OUT
2017-01-13,C1683395173,35594.27,CASH_OUT
2017-01-02,C2085037250,334798.52,CASH_OUT
2017-01-08,M654300529,7927.57,PAYMENT
2017-01-09,C583537380,556880.93,TRANSFER
2017-01-01,C1025978207,8382.95,CASH_OUT
2017-01-08,M603514321,28376.44,PAYMENT
2017-01-01,M808696094,6198.09,PAYMENT
2017-01-17,C1769745478,136458.67,CASH_OUT
2017-01-09,C2019121482,214187.13,CASH_IN
2017-01-10,C1718979877,425943.06,CASH_OUT
2017-01-02,C492297902,322449.91,CASH_IN
2017-01-08,C1812469397,72891.45,CASH_OUT
2017-01-06,C72337796,322618.41,CASH_IN
2017-01-25,M1761873863,1418.22,PAYMENT
2017-01-16,C204342191,146179.38,CASH_IN
2017-01-13,C49318927,248299.3,CASH_IN
2017-01-06,C1435626,684907.41,TRANSFER
2017-01-09,C416297884,16855.34,CASH_OUT
2017-01-12,C1592030215,94079.01,CASH_IN
2017-01-07,C1194765336,1487258.55,TRANSFER
2017-01-15,C141460740,102920.32,CASH_IN
2017-01-11,C2006031132,29287.47,CASH_OUT
2017-01-09,M119143168,3296.52,PAYMENT
2017-01-02,C1025659824,496048.41,CASH_OUT
2017-01-26,C243414572,4652.42,CASH_IN
2017-01-08,C2071621203,194560.04,CASH_OUT
2017-01-14,C344884827,637497.43,CASH_OUT
2017-01-09,C49735456,321591.53,CASH_OUT
2017-01-25,C70805428,199351.95,CASH_IN
2017-01-06,M1933167921,7948.58,PAYMENT
2017-01-12,M1849158425,9177.73,PAYMENT
2017-01-06,C1257953798,622065.47,CASH_IN
2017-01-11,C1655777102,95935.99,CASH_OUT
2017-01-22,M211138687,20505.89,PAYMENT
2017-01-19,C1111776430,83127.88,CASH_OUT
2017-01-14,C1647728596,464114.91,CASH_OUT
2017-01-11,C651397150,296275.52,CASH_IN
2017-01-22,C1282011230,249600.47,CASH_OUT
2017-01-11,C829838910,437691.98,CASH_OUT
2017-01-20,C763331619,115178.22,CASH_OUT
2017-01-10,C1681374928,152437.38,CASH_IN
2017-01-10,C1954715611,495517.4,TRANSFER
2017-01-01,C1540056753,64835.85,CASH_IN
2017-01-01,C1697698100,75657.66,CASH_OUT
2017-01-13,C849365695,724503.66,CASH_OUT
2017-01-24,C2014943617,149273.45,CASH_OUT
2017-01-07,C1718405753,136986.85,CASH_OUT
2017-01-02,C2042515866,127565.36,CASH_OUT
2017-01-02,C1063212886,98202.92,TRANSFER
2017-01-06,M1739663844,54483.06,PAYMENT
2017-01-13,C723898004,1117326.81,TRANSFER
2017-01-01,M1313492102,20266.45,PAYMENT
2017-01-14,M597365818,10624.51,PAYMENT
2017-01-16,C1985845718,114996.09,CASH_IN
2017-01-16,M95516081,16415.5,PAYMENT
2017-01-12,C1362558676,221839.21,CASH_IN
2017-01-14,C509460928,937.45,CASH_IN
2017-01-12,C1489241181,174816.03,CASH_IN
2017-01-08,C452498502,79953.5,CASH_OUT
2017-01-14,M2043103869,3579.6,PAYMENT
2017-01-15,C450081488,84894.29,CASH_IN
2017-01-17,M1572675893,14705.47,PAYMENT
2017-01-07,C610652311,306739.76,CASH_IN
2017-01-17,C1116947782,58590.78,CASH_OUT
2017-01-07,C620056343,152676.94,CASH_OUT
2017-01-01,M1098157417,5319.34,PAYMENT
2017-01-12,C589958619,275389.19,CASH_IN
2017-01-15,C1436715022,221227.62,CASH_IN
2017-01-02,M1584191033,13077.59,PAYMENT
2017-01-24,C1380754315,133212.34,CASH_OUT
2017-01-02,M1716491542,12343.52,PAYMENT
2017-01-15,C371013530,142573.03,CASH_OUT
2017-01-07,C880507935,205175.37,CASH_OUT
2017-01-16,C776447774,57724.2,CASH_IN
2017-01-11,C1388104078,94468.72,TRANSFER
2017-01-06,C1546629479,206694.33,CASH_OUT
2017-01-16,C1262201674,2018711.6,TRANSFER
2017-01-02,M591677523,29298.32,PAYMENT
2017-01-15,C2044107067,123659.94,CASH_OUT
2017-01-01,C1105454587,738335.99,CASH_OUT
2017-01-15,C1081896799,121396.34,CASH_OUT
2017-01-17,C695970790,144988.08,CASH_IN
2017-01-07,M985006916,35205.7,PAYMENT
2017-01-02,M724754758,18429.35,PAYMENT
2017-01-01,C1492447540,173516.69,CASH_IN
2017-01-12,C592245127,450163.87,CASH_IN
2017-01-08,C1004923860,251861.37,CASH_OUT
2017-01-09,C1624226019,312715.94,CASH_OUT
2017-01-08,C1125495502,204419.07,CASH_OUT
2017-01-01,C588727704,691024.38,TRANSFER
2017-01-07,M603394335,7348.41,PAYMENT
2017-01-01,C1647015718,34122.44,CASH_OUT
2017-01-06,M1535429228,34611.13,PAYMENT
2017-01-06,C1096862220,339969.68,CASH_IN
2017-01-07,C1917766518,249954.84,CASH_OUT
2017-01-02,C281619645,342962.68,CASH_OUT
2017-01-16,C1894897420,652901.03,CASH_OUT
2017-01-02,C1848949995,174119.13,TRANSFER
2017-01-06,M1834052002,5073.4,PAYMENT
2017-01-08,C1967751130,8038.5,TRANSFER
2017-01-29,M2053447776,2186.71,PAYMENT
2017-01-02,M1830854890,3046.79,PAYMENT
2017-01-01,C1455689318,500262.37,CASH_OUT
2017-01-08,C1198351978,235114.67,CASH_OUT
2017-01-17,C1236935616,523192.4,CASH_OUT
2017-01-08,C1665580083,58259.06,CASH_OUT
2017-01-16,M418335297,4193.84,PAYMENT
2017-01-01,C1701424275,59275.33,CASH_IN
2017-01-08,M199903037,5313.45,PAYMENT
2017-01-14,M619006953,358.71,PAYMENT
2017-01-16,M270921858,26322.14,PAYMENT
2017-01-16,C653408188,10457.85,TRANSFER
2017-01-09,C942752716,101066.77,CASH_OUT
2017-01-08,C397439031,102054.85,CASH_OUT
2017-01-13,M741131362,33528.78,PAYMENT
2017-01-11,C1147242558,361810.52,CASH_OUT
2017-01-02,C937819227,68776.1,CASH_IN
2017-01-09,C480653355,205121.98,CASH_OUT
2017-01-01,C1348266906,35850.11,CASH_OUT
2017-01-07,C970114000,45852.64,CASH_IN
2017-01-08,C1104335092,137173.88,CASH_IN
2017-01-14,M165153447,230.21,PAYMENT
2017-01-10,C58608931,124721.07,TRANSFER
2017-01-07,M2095063078,19545.32,PAYMENT
2017-01-06,C1409530574,122971.96,CASH_OUT
2017-01-17,C1139920969,302894.26,CASH_IN
2017-01-01,C993611030,94612.2,CASH_OUT
2017-01-16,C150869326,112588.23,CASH_OUT
2017-01-11,C500502790,143544.16,CASH_OUT
2017-01-15,C557170230,5666.34,DEBIT
2017-01-09,M1127430012,6362.22,PAYMENT
2017-01-16,C472901684,116879.77,CASH_IN
2017-01-01,C234816600,115885.25,TRANSFER
2017-01-10,C409676159,2393.55,CASH_OUT
2017-01-14,C1388152464,19493.17,CASH_OUT
2017-01-13,C2042063755,210984.03,CASH_IN
2017-01-13,M50226622,17075.33,PAYMENT
2017-01-14,M1758356053,2172.92,PAYMENT
2017-01-07,M1526856956,1321.97,PAYMENT
2017-01-17,M509643350,9177.96,PAYMENT
2017-01-26,C1639345856,33981.67,CASH_OUT
2017-01-12,M236677563,8569.6,PAYMENT
2017-01-24,C263739067,255292.66,CASH_OUT
2017-01-01,C642099908,88911.31,CASH_OUT
2017-01-08,M237973810,3918.63,PAYMENT
2017-01-17,C1408490036,162201.98,CASH_OUT
2017-01-13,C1421590856,314959.27,TRANSFER
2017-01-06,M1177966031,14198.96,PAYMENT
2017-01-10,M1541966509,4610.88,PAYMENT
2017-01-16,M1556943837,21723.59,PAYMENT
2017-01-13,C1257688352,123461.86,CASH_IN
2017-01-15,M391946988,7501.82,PAYMENT
2017-01-12,M1828688768,6055.6,PAYMENT
2017-01-15,C1958594111,109015.58,CASH_OUT
2017-01-15,C1253965940,64535.93,CASH_IN
2017-01-06,M710110467,462.52,PAYMENT
2017-01-16,C904232822,143482.05,CASH_OUT
2017-01-29,M1442353875,10584.38,PAYMENT
2017-01-12,M575289469,503.12,PAYMENT
2017-01-17,M1332193102,4114.84,PAYMENT
2017-01-02,C66212278,38656.52,CASH_OUT
2017-01-13,C34339657,680625.83,TRANSFER
2017-01-13,M1953442130,7656.33,PAYMENT
2017-01-07,C161121079,65308.27,CASH_IN
2017-01-02,C1916910763,84951.38,CASH_OUT
2017-01-15,C1099979146,72996.71,CASH_IN
2017-01-02,M1653841739,28164.51,PAYMENT
2017-01-14,C1197310887,1000303.6,TRANSFER
2017-01-13,C1495880635,442547.18,CASH_IN
2017-01-06,C1749956489,4397.55,DEBIT
2017-01-08,C187592932,233026.24,CASH_OUT
2017-01-17,C747284034,519035.28,CASH_IN
2017-01-11,C1575913066,505537.47,TRANSFER
2017-01-02,C197026585,495208.3,CASH_IN
2017-01-06,M878401650,21954.33,PAYMENT
2017-01-09,C452342811,91700.66,CASH_OUT
2017-01-10,C51832689,316035.54,CASH_IN
2017-01-09,C1969805256,133376.06,CASH_OUT
2017-01-01,M2115355744,12314.89,PAYMENT
2017-01-13,C889159662,11082.02,CASH_OUT
2017-01-10,C346676825,109707.41,CASH_IN
2017-01-12,C282725821,76341.56,CASH_OUT
2017-01-17,C1130822535,22816.41,CASH_OUT
2017-01-11,C1811149394,111119.07,CASH_OUT
2017-01-10,C1205286460,11844.36,CASH_IN
2017-01-09,C976373173,345272.14,TRANSFER
2017-01-15,C253901091,45008.43,CASH_IN
2017-01-09,C1050743169,143558.53,CASH_OUT
2017-01-13,C1238562239,739072.55,TRANSFER
2017-01-09,C752881770,94937.19,CASH_OUT
2017-01-10,C555570174,243324.27,CASH_OUT
2017-01-13,C1277032084,322522.41,CASH_OUT
2017-01-13,C683561403,452427.75,TRANSFER
2017-01-06,M592500832,54611.23,PAYMENT
2017-01-20,C1146238216,96005.39,CASH_IN
2017-01-07,C1498436264,216328.51,CASH_IN
2017-01-17,C1852599191,45871.94,CASH_IN
2017-01-12,C1756248403,3056.25,DEBIT
2017-01-06,M1835132202,11464.32,PAYMENT
2017-01-14,M858337248,19097.25,PAYMENT
2017-01-01,C1996231083,182971.99,CASH_OUT
2017-01-01,C499996470,178844.1,CASH_OUT
2017-01-12,M1558100793,1772.72,PAYMENT
2017-01-13,C1404380591,790961.84,TRANSFER
2017-01-10,M1448979465,32849.28,PAYMENT
2017-01-09,C864277277,337864.3,TRANSFER
2017-01-11,C849620127,61587.38,CASH_OUT
2017-01-10,M780546474,36587.73,PAYMENT
2017-01-02,C2019662608,820892.69,TRANSFER
2017-01-01,C839237786,129847.21,CASH_IN
2017-01-10,C1898031048,136526.99,CASH_IN
2017-01-22,C168428872,210209.58,CASH_OUT
2017-01-08,M852191477,20009.67,PAYMENT
2017-01-11,M156653425,15375.04,PAYMENT
2017-01-12,C1060952469,405525.23,CASH_IN
2017-01-13,C1964897602,244009.73,CASH_OUT
2017-01-26,C1321794284,306308.89,CASH_IN
2017-01-13,C358667356,464226.09,CASH_OUT
2017-01-12,C2042362900,163434.47,CASH_OUT
2017-01-20,M676062209,11279.19,PAYMENT
2017-01-01,M750343315,15911.97,PAYMENT
2017-01-10,C935746284,1166771.02,TRANSFER
2017-01-02,C1997939200,32722.79,CASH_OUT
2017-01-10,C273854464,263090.33,CASH_OUT
2017-01-07,M574375666,2664.9,PAYMENT
2017-01-09,M564954224,5999.84,PAYMENT
2017-01-17,C711911121,72360.53,CASH_IN
2017-01-01,C1749389228,77303.7,CASH_OUT
2017-01-07,C1565885193,317865.52,CASH_OUT
2017-01-08,M1400686221,19272.43,PAYMENT
2017-01-11,C646687608,123794.59,CASH_IN
2017-01-06,C2013934446,262867.75,CASH_OUT
2017-01-14,M1189259441,30601.32,PAYMENT
2017-01-01,M1955020624,9830.81,PAYMENT
2017-01-08,M1635081054,8982.82,PAYMENT
2017-01-09,M456718580,8493.08,PAYMENT
2017-01-15,M734567319,2983.79,PAYMENT
2017-01-12,C2113592805,280489.81,CASH_OUT
2017-01-07,C331257466,133309.89,CASH_IN
2017-01-02,C965894478,356260.43,CASH_OUT
2017-01-07,C1428111522,936568.75,TRANSFER
2017-01-11,C1322792458,52816.25,CASH_OUT
2017-01-17,M2045691915,5380.33,PAYMENT
2017-01-06,C136069846,128812.51,CASH_OUT
2017-01-09,M1980988068,4827.62,PAYMENT
2017-01-21,M458399441,10701.1,PAYMENT
2017-01-17,M648377343,19455.17,PAYMENT
2017-01-15,M396527039,1970.43,PAYMENT
2017-01-06,M1206737364,3831.3,PAYMENT
2017-01-08,C908106569,1822.11,CASH_OUT
2017-01-08,C972201503,27291.7,CASH_OUT
2017-01-12,M131820185,25460.57,PAYMENT
2017-01-10,M1407708303,6423.39,PAYMENT
2017-01-11,M1459826532,7834.7,PAYMENT
2017-01-17,M619640710,11616.18,PAYMENT
2017-01-16,C753837585,134962.3,CASH_OUT
2017-01-17,C1722700014,33646.67,CASH_OUT
2017-01-15,M1110810724,36696.34,PAYMENT
2017-01-08,M456610791,12553.19,PAYMENT
2017-01-01,C2106851928,155027.09,CASH_IN
2017-01-02,C1187969600,115600.34,CASH_IN
2017-01-01,M549165100,4231.16,PAYMENT
2017-01-06,C1657147197,314525.65,CASH_IN
2017-01-06,M2088902523,401.36,PAYMENT
2017-01-15,M949398865,232.04,PAYMENT
2017-01-13,C1171416525,109791.41,CASH_OUT
2017-01-01,C330892405,7409.13,CASH_OUT
2017-01-02,M1588656415,11179.04,PAYMENT
2017-01-02,M266312145,5076.97,PAYMENT
2017-01-14,C671572894,332933.8,CASH_IN
2017-01-10,C1720189688,482511.77,TRANSFER
2017-01-13,C1936561796,293385.14,CASH_IN
2017-01-16,M469584900,3719.55,PAYMENT
2017-01-06,M2137813222,9021.88,PAYMENT
2017-01-15,C266800351,90791.19,CASH_OUT
2017-01-14,M1760261310,12005.07,PAYMENT
2017-01-07,M115959965,11112.65,PAYMENT
2017-01-24,C1946024573,244765.3,CASH_OUT
2017-01-06,M1513514148,45766.05,PAYMENT
2017-01-06,C1576404176,472686.86,CASH_IN
2017-01-02,C424383719,322937.2,CASH_OUT
2017-01-10,C1662619350,139801.85,CASH_IN
2017-01-01,M100353408,3426.52,PAYMENT
2017-01-16,M1571416258,6158.74,PAYMENT
2017-01-09,M148385415,3782.41,PAYMENT
2017-01-11,C602402217,217714.87,CASH_OUT
2017-01-10,C400115590,681916.98,TRANSFER
2017-01-17,C853831204,74677.93,CASH_IN
2017-01-06,C435011494,211632.33,CASH_OUT
2017-01-11,M40108228,3500.17,PAYMENT
2017-01-10,M1086874150,16530.85,PAYMENT
2017-01-26,M517352789,1304.21,PAYMENT
2017-01-14,C2015631122,405670.13,CASH_OUT
2017-01-02,M1278264504,5965.46,PAYMENT
2017-01-08,M1237007712,6141.09,PAYMENT
2017-01-01,M683161496,14308.63,PAYMENT
2017-01-06,C1698124134,363072.22,CASH_IN
2017-01-07,C1296451905,251816.94,CASH_OUT
2017-01-07,C241255044,72833.12,CASH_OUT
2017-01-11,C919071175,4759.18,DEBIT
2017-01-01,C1001309617,122347.64,TRANSFER
2017-01-08,C1296958555,1394690.72,TRANSFER
2017-01-08,M1345814068,9116.47,PAYMENT
2017-01-09,M1661220642,1775.38,PAYMENT
2017-01-26,C1886658105,170365.52,CASH_IN
2017-01-09,C717842434,70774.93,CASH_OUT
2017-01-16,C610045464,265231.51,CASH_OUT
2017-01-17,C1185665433,627917.61,TRANSFER
2017-01-12,C151119786,1223511.85,TRANSFER
2017-01-15,C826113136,31946.83,CASH_IN
2017-01-20,C1979809217,66123.67,CASH_OUT
2017-01-02,M181466742,4956.38,PAYMENT
2017-01-12,M1905275813,8649.06,PAYMENT
2017-01-12,C160094992,298006.94,CASH_OUT
2017-01-07,C1101438206,20722.64,CASH_IN
2017-01-14,C1354861105,53519.74,CASH_IN
2017-01-24,M1016433402,10681.04,PAYMENT
2017-01-17,C1341429382,93050.84,CASH_IN
2017-01-17,C29611697,30673.89,CASH_IN
2017-01-10,C1783724717,426101.73,TRANSFER
2017-01-17,C1255208726,246892.85,CASH_IN
2017-01-12,C998200834,134378.08,CASH_IN
2017-01-01,M956286105,23284.46,PAYMENT
2017-01-06,M693883648,12748.13,PAYMENT
2017-01-06,C723813024,1257567.74,TRANSFER
2017-01-17,M943050800,1944.19,PAYMENT
2017-01-01,C1370787297,85214.0,CASH_IN
2017-01-02,C984561614,123083.98,CASH_OUT
2017-01-10,C1593390367,395258.57,CASH_OUT
2017-01-06,C1881267262,54969.33,CASH_IN
2017-01-17,M317932992,188.44,PAYMENT
2017-01-15,M953783967,58116.63,PAYMENT
2017-01-06,C283620809,77622.39,CASH_OUT
2017-01-10,C903631858,81770.08,CASH_OUT
2017-01-13,C522078818,246869.61,CASH_OUT
2017-01-07,C104016443,227774.01,CASH_OUT
2017-01-12,C1440317155,36542.21,CASH_OUT
2017-01-09,C1149648335,114728.99,CASH_OUT
2017-01-11,C2109913898,101233.39,CASH_IN
2017-01-08,M1667623043,13369.03,PAYMENT
2017-01-01,M595834525,6972.49,PAYMENT
2017-01-06,M848609086,8896.53,PAYMENT
2017-01-06,C624297828,329230.04,CASH_OUT
2017-01-06,M1085346739,8974.15,PAYMENT
2017-01-08,M949474859,21248.03,PAYMENT
2017-01-01,C1429884046,129082.09,CASH_IN
2017-01-06,C1050445022,473098.11,TRANSFER
2017-01-07,C1373971522,255805.06,CASH_OUT
2017-01-08,M494004571,14963.4,PAYMENT
2017-01-08,C2010920633,361334.85,CASH_OUT
2017-01-06,M808481628,3296.67,PAYMENT
2017-01-02,C1957555150,277874.82,CASH_OUT
2017-01-08,C1615896021,506279.1,CASH_IN
2017-01-11,C861477517,102253.78,CASH_OUT
2017-01-13,C1102341605,310253.89,CASH_IN
2017-01-01,M249895610,5244.28,PAYMENT
2017-01-13,C1473516528,71369.83,CASH_OUT
2017-01-09,M10690988,20648.14,PAYMENT
2017-01-16,C1968962018,90439.2,CASH_OUT
2017-01-25,M418778581,12924.85,PAYMENT
2017-01-17,M258354137,19774.64,PAYMENT
2017-01-10,M1373827197,6846.9,PAYMENT
2017-01-14,C1006782371,367365.49,CASH_OUT
2017-01-13,M1523705674,17810.58,PAYMENT
2017-01-02,C378597351,101244.37,CASH_OUT
2017-01-09,C719200498,183097.86,CASH_IN
2017-01-15,C1393096799,380950.45,CASH_OUT
2017-01-12,C87180847,560403.38,CASH_OUT
2017-01-14,C475188133,330717.12,CASH_IN
2017-01-17,C12682459,1305539.49,TRANSFER
2017-01-13,C949188034,18267.75,CASH_OUT
2017-01-12,C385263657,20636.86,CASH_IN
2017-01-17,M1682973919,12992.08,PAYMENT
2017-01-16,M575866619,7400.64,PAYMENT
2017-01-01,C1685525052,384666.5,CASH_OUT
2017-01-15,C1868633637,80296.76,CASH_IN
2017-01-14,C305229888,29534.48,CASH_IN
2017-01-13,C2059009935,5282257.2,TRANSFER
2017-01-16,C37857149,26060.86,TRANSFER
2017-01-06,C1836222190,113263.04,CASH_IN
2017-01-02,C1079580032,48647.78,CASH_OUT
2017-01-10,M1250497773,12358.77,PAYMENT
2017-01-13,C608993083,131212.13,CASH_OUT
2017-01-08,C688664526,984.18,CASH_OUT
2017-01-01,M468896384,13911.15,PAYMENT
2017-01-12,C1200663767,237478.32,CASH_IN
2017-01-06,C1739522011,323144.25,TRANSFER
2017-01-12,C381869,159857.06,CASH_OUT
2017-01-17,C1536882548,77780.85,CASH_OUT
2017-01-06,C698851661,148464.82,CASH_IN
2017-01-08,M1115817673,12637.52,PAYMENT
2017-01-02,C567691585,149205.58,CASH_IN
2017-01-15,M576886977,11357.39,PAYMENT
2017-01-03,M1455004428,4818.66,PAYMENT
2017-01-30,C1030010846,330677.64,CASH_IN
2017-01-17,C658883769,135678.06,CASH_OUT
2017-01-02,M1360355299,9075.78,PAYMENT
2017-01-26,C1027900192,38480.01,CASH_OUT
2017-01-11,C601751818,407251.09,CASH_IN
2017-01-01,C1790296620,152661.06,CASH_IN
2017-01-02,C333795395,103509.81,CASH_OUT
2017-01-02,C38177439,311039.99,CASH_IN
2017-01-13,C1219671132,96866.49,CASH_IN
2017-01-02,C1330774366,68080.91,CASH_OUT
2017-01-08,M604288503,8646.78,PAYMENT
2017-01-17,C363846790,1467.64,CASH_OUT
2017-01-01,C2077861936,81524.53,CASH_IN
2017-01-01,C734574482,34443.49,CASH_OUT
2017-01-17,C1909351086,139538.66,CASH_OUT
2017-01-01,C174387534,127851.34,CASH_IN
2017-01-18,M56630100,362.22,PAYMENT
2017-01-07,C2135879361,186686.13,CASH_OUT
2017-01-16,C1058752670,406373.26,CASH_OUT
2017-01-09,C250339551,38030.89,CASH_OUT
2017-01-09,C755613173,179681.19,CASH_OUT
2017-01-14,C1075319132,39382.61,CASH_OUT
2017-01-08,C648983330,196187.86,CASH_OUT
2017-01-16,M2099920739,46559.85,PAYMENT
2017-01-14,M139324989,9130.55,PAYMENT
2017-01-11,C1368418056,329925.86,CASH_OUT
2017-01-02,C778165705,347763.54,CASH_OUT
2017-01-02,M307148320,20454.8,PAYMENT
2017-01-13,C166276347,193713.8,CASH_OUT
2017-01-17,C418719967,231761.17,CASH_IN
2017-01-02,M375441160,5171.83,PAYMENT
2017-01-17,C1100123412,29979.85,CASH_OUT
2017-01-13,C1491138834,236904.51,TRANSFER
2017-01-15,C344118886,6589.02,DEBIT
2017-01-14,M871680481,16091.21,PAYMENT
2017-01-14,M1981964794,3223.17,PAYMENT
2017-01-17,M1640353877,4492.76,PAYMENT
2017-01-16,C652604565,177101.57,CASH_OUT
2017-01-14,M673517925,13443.81,PAYMENT
2017-01-01,M173338437,11804.85,PAYMENT
2017-01-14,C475731987,133415.53,CASH_IN
2017-01-16,C1662275165,45177.47,CASH_OUT
2017-01-08,M2023403370,2326.79,PAYMENT
2017-01-15,M883104926,833.23,PAYMENT
2017-01-01,C1095234183,243999.38,CASH_OUT
2017-01-14,M1271642306,244.53,PAYMENT
2017-01-07,C669768079,148535.35,CASH_OUT
2017-01-14,C431028010,201582.55,CASH_IN
2017-01-07,M1921199611,10194.7,PAYMENT
2017-01-01,C797221074,91867.25,CASH_OUT
2017-01-29,C1905020502,32615.11,TRANSFER
2017-01-13,M587542706,20130.66,PAYMENT
2017-01-10,C1200315809,28993.22,CASH_IN
2017-01-09,C2026017241,107970.38,CASH_IN
2017-01-13,C107481524,152071.38,CASH_IN
2017-01-01,M1527419306,2640.37,PAYMENT
2017-01-10,C1330190702,121764.28,CASH_OUT
2017-01-16,C709390498,156266.68,CASH_OUT
2017-01-02,C1258121225,80526.56,CASH_OUT
2017-01-06,C2032584840,98138.84,CASH_IN
2017-01-06,C423886236,361577.62,TRANSFER
2017-01-16,C1064836403,227055.0,CASH_OUT
2017-01-09,M1002868586,21289.2,PAYMENT
2017-01-12,C554987925,97568.72,CASH_OUT
2017-01-01,M1330695217,14718.18,PAYMENT
2017-01-01,M855657957,437.52,PAYMENT
2017-01-11,C1903571187,611785.86,CASH_OUT
2017-01-07,M1111530251,19417.34,PAYMENT
2017-01-01,C1420439449,233826.39,CASH_IN
2017-01-15,M64591233,4851.14,PAYMENT
2017-01-07,C389084886,167724.55,CASH_OUT
2017-01-02,M1150330912,19017.14,PAYMENT
2017-01-06,M409847561,4810.54,PAYMENT
2017-01-01,C1823668914,160066.05,CASH_IN
2017-01-15,C1123159017,39485.39,CASH_IN
2017-01-13,C1534535581,23571.18,CASH_OUT
2017-01-10,M1601075349,9779.33,PAYMENT
2017-01-11,C493044859,123147.19,CASH_OUT
2017-01-01,C1115706890,190743.98,CASH_OUT
2017-01-17,C672293837,1267397.63,TRANSFER
2017-01-01,M1346286011,7748.51,PAYMENT
2017-01-24,M1169883362,32162.73,PAYMENT
2017-01-11,C556517032,46586.98,CASH_OUT
2017-01-15,C1312449045,386744.0,CASH_OUT
2017-01-06,C2067077384,28832.21,CASH_OUT
2017-01-06,C531072524,29119.99,CASH_OUT
2017-01-07,M1688060693,14844.25,PAYMENT
2017-01-13,C1693745114,388694.48,CASH_OUT
2017-01-10,C1059828769,28468.98,CASH_OUT
2017-01-16,M1410241384,5372.34,PAYMENT
2017-01-13,M1903883630,20341.31,PAYMENT
2017-01-09,M773749095,3315.03,PAYMENT
2017-01-07,C1597189552,59873.92,CASH_OUT
2017-01-16,C1697751623,309234.98,CASH_OUT
2017-01-16,C1945919628,407998.03,TRANSFER
2017-01-10,C1659288215,99156.53,CASH_IN
2017-01-02,C754662778,16297.07,CASH_IN
2017-01-14,C2140278601,513072.85,TRANSFER
2017-01-08,C166490033,241992.48,CASH_OUT
2017-01-07,C1495976012,161141.78,CASH_OUT
2017-01-17,C1670549488,152183.73,CASH_OUT
2017-01-11,C504052748,477996.59,TRANSFER
2017-01-22,C1423003075,1445809.03,TRANSFER
2017-01-14,M434464671,21452.82,PAYMENT
2017-01-01,M861547962,9377.76,PAYMENT
2017-01-11,M1726750464,4572.35,PAYMENT
2017-01-12,C2024348755,4805.05,CASH_OUT
2017-01-16,C1866879221,25663.24,CASH_IN
2017-01-06,M490803105,2312.63,PAYMENT
2017-01-01,M123352698,35606.53,PAYMENT
2017-01-13,C1000443884,492859.09,CASH_OUT
2017-01-07,C1855182552,492768.86,CASH_OUT
2017-01-06,M2125469292,41978.08,PAYMENT
2017-01-06,C735641810,291112.06,CASH_OUT
2017-01-06,M918260246,2287.17,PAYMENT
